Rating|id|Short-Info|Purpose|More-Info
1|1101||humectant and skin conditioning|726393-XYLITYLGLUCOSIDE/
1|1102|Hydrolyzed Wheat Protein/PVP Crosspolymer is a crosslinked copolymer of HydrolyzedWheat Protein (q.v.) and PVP (q.v.).|film former, hair conditioning agent, hair fixative, film forming, hair conditioning, and hair fixing|703033-HYDROLYZED_WHEAT_PROTEIN_PVP_CROSSPOLYMER/
1|1103|Moringa Pterygosperma Seed Oil is an oil obtained from the seeds of the tropical treeMoringa pterygosperma.|skin-conditioning agent - occlusive and skin conditioning|720778-MORINGA_OLEIFERA_SEED_OIL/
1|1104|Pisum Sativum (Pea) Extract is an extract of the pea, Pisum sativum.|skin-conditioning agent - miscellaneous, skin protectant, skin conditioning, and skin protecting|722282-PISUM_SATIVUM_PEA_EXTRACT/
1|1105|||861788-VACCINIUM_ANGUSTIFOLIUM_BLUEBERRY_FRUIT_EXTRACT/
2|1106|||701293-CHAMOMILLA_RECUTITA_MATRICARIA_OIL/
1|1107|||703582-LINUM_USITATISSIMUM_FLAX_OIL/
1|1108||skin-conditioning agent - humectant, humectant, and skin conditioning|716717-ANHYDROXYLITOL/
1|1109|Vaccinium Myrtillus Fruit Extract is an extract of the fruit of Vaccinium myrtillus.|skin-conditioning agent - miscellaneous and skin conditioning|724790-VACCINIUM_MYRTILLUS_BILBERRY_FRUIT_EXTRACT/
2|1110|Bisamino PEG/PPG-41/3 Aminoethyl PG-Propyl Dimethicone is a siloxane polymer.|hair conditioning agent and hair conditioning|700774-BISAMINO_PEG_PPG41_3_AMINOETHYL_PGPROPYL_DIMETHICONE/
5.5|1111|Petroleum-derived ingredient; used in hair color and bleaching products.|hair colorant and hair dyeing|700010-1NAPHTHOL/
1|1112|||726634-TROPOLONE/
2|1113||artificial nail builder and film forming|719812-HYDROXYPROPYL_METHACRYLATE/
1|1114|||862120-GLYCIDYL_NEODECANOATEPHTHALIC_ANHYDRIDETMP_CROSSPOLYMER/
3|1115|Zinc Chloride is an inorganic salt. In the United States, Zinc Chloride may be used as an active ingredient in OTC drug products. When used as an active drug ingredient, the established name is Zinc Chloride.|cosmetic astringent, cosmetic biocide, drug astringent - oral health care drugs, oralcare agent, oral health care drug, oral care, and soothing|707061-ZINC_CHLORIDE/
1|1116|Vinegar is widely used in food and cleaning products. It is also used to adjust pH (acidity) in cosmetics. Cooking vinegars contain acetic acid (also called distilled white vinegar) and other natural compounds. Vinegars are strong acids and can irritate the skin and damage the lungs if used in excess in products.|ph adjuster|724821-VINEGAR/
1|1117||perfuming|700812-BOSWELLIA_SACRA_FRANKINCENSE_OIL/
1|1118|Laminaria Saccharina Extract is an extract of the thallus of the alga, Laminaria saccharina.|fragrance ingredient and not reported|703379-LAMINARIA_SACCHARINA_SUGAR_KELP_EXTRACT/
2|1119|Quaternium-18 is a quaternary ammonium salt.|antistatic agent, antistatic, hair conditioning, and surfactant|705480-QUATERNIUM18/
1|1120|Deceth-3 is a polyethylene glycol ether of decyl alcohol.|surfactant - emulsifying agent|701879-DECETH3/
1|1121|PPG-15 Stearyl Ether is a polypropylene glycol ether of stearyl alcohol.|skin-conditioning agent - emollient|722835-PPG15_STEARYL_ETHER/
1|1122|C12-13 Pareth-23 is a polyethylene glycol ether of a mixture of synthetic C12-13 alcohols withan average of 23 moles of ethylene oxide.|surfactant - cleansing agent, surfactant - solubilizing agent, emulsifying, and surfactant|700892-C1213_PARETH23/
1|1123|Serenoa Serrulata Fruit Extract is an extract of the fruit of the saw palmetto, Serenoaserrulata.|lytic agent, skin-conditioning agent - miscellaneous, and skin conditioning|723522-SERENOA_SERRULATA_FRUIT_EXTRACT/
2|1124||hair conditioning, skin conditioning, and surfactant|726466-LAURYL_PEG9_POLYDIMETHYLSILOXYETHYL_DIMETHICONE/
1|1125|||705783-SAMBUCUS_NIGRA_ELDER_EXTRACT/
1|1126|Heilmoor Clay is a native clay obtained from Heilmoor Reichenau, Austria.|skin-conditioning agent - miscellaneous and skin conditioning|719433-HEILMOOR_CLAY/
1|1127|||726389-ARCTIUM_LAPPA_BURDOCK_ROOT_EXTRACT/
2|1128|Steareth-100 is a polyethylene glycol ether of Stearyl Alcohol (q.v.).|surfactant - cleansing agent and surfactant - solubilizing agent|724149-STEARETH100/
2.5|1129|Isopentane is a hydrocarbon.|propellant, solvent, viscosity decreasing agent, and viscosity controlling|703191-ISOPENTANE/
1|1130|Squalene is a naturally occuring lipid in both plants and animals. This ingredient is listed in the PETA's Caring Consumer guide as primarily derived from animals, especially shark liver oil.|hair conditioning agent, skin-conditioning agent - emollient, antistatic, emollient, hair conditioning, refatting, and skin conditioning|706266-SQUALENE/
1|1131|||704301-OLIVE_SQUALANE/
1|1132||skin conditioning|725783-PALMITOYL_TRIPEPTIDE5/
1|1133|Prunus Serotina (Wild Cherry) Bark Extract is an extract of the bark of the wild cherry, Prunusserotina.|fragrance ingredient, not reported, masking, moisturising, and skin conditioning|705392-PRUNUS_SEROTINA_WILD_CHERRY_EXTRACT/
3|1134|Cymbopogon Schoenanthus Oil is a volatile oil obtained by the steam distillation of freshCymbopogon schoenanthus grasses.|fragrance ingredient, masking, and tonic|718185-CYMBOPOGON_SCHOENANTHUS_OIL/
1|1135|Polyglyceryl-4 Caprate is an ester of Capric Acid (q.v.) and Polyglycerin-4 (q.v.).|skin-conditioning agent - emollient, surfactant - emulsifying agent, and emulsifying|722488-POLYGLYCERYL4_CAPRATE/
3|1136||masking and tonic|726509-ROSA_DAMASCENA_ROSE_FLOWER_EXTRACT/
1|1137|Sodium Lauroyl Glutamate is a sodium salt of the lauric acid amide of glutamic acid.|hair conditioning agent, antistatic, hair conditioning, and surfactant|706098-SODIUM_LAUROYL_GLUTAMATE/
1|1138||hair conditioning and humectant|725979-SCLEROCARYA_BIRREA_SEED_OIL/
1|1139||surfactant - cleansing agent, cleansing, foaming, and surfactant|706121-SODIUM_METHYL_2SULFOLAURATE/
1|1140|Cetyl Hydroxyethylcellulose is an ether of Cetyl Alcohol (q.v.) and Hydroxyethylcellulose (q.v.).|emulsion stabilizer, viscosity increasing agent - aqueous, emulsion stabilising, film forming, and viscosity controlling|701271-CETYL_HYDROXYETHYLCELLULOSE/
1|1141|Niacin is a heterocyclic aromatic compound.|hair conditioning agent, skin-conditioning agent - miscellaneous, antistatic, and smoothing|704133-NIACIN/
1|1142|Methylcellulose is a methyl ether of cellulose.|binder, emulsion stabilizer, fragrance ingredient, viscosity increasing agent - aqueous, binding, emulsion stabilising, stabilising, and viscosity controlling|703923-METHYLCELLULOSE/
3|1143||fragrance ingredient and masking|703885-METHYL_2OCTYNOATE/
1|1144|Lauryl Methacrylate/Glycol Dimethacrylate Crosspolymer is a crosspolymer of laurylmethacrylate and ethylene glycol dimethacrylate monomers.|film former, hair fixative, and film forming|703450-LAURYL_METHACRYLATE_GLYCOL_DIMETHACRYLATE_CROSSPOLYMER/
1|1145|Ammonium Polyacryloyldimethyl Taurate is a polymer.|emulsion stabilizer, viscosity increasing agent - aqueous, emulsion stabilising, and viscosity controlling|700381-AMMONIUM_POLYACRYLOYLDIMETHYL_TAURATE/
1|1146|Inositol is a cyclic polyol.|hair conditioning agent, humectant, antistatic, and hair conditioning|703124-INOSITOL/
1|1147|Tartaric Acid is an organic acid.|fragrance ingredient, ph adjuster, buffering, and masking|706452-TARTARIC_ACID/
1|1148|Rosa Centifolia Flower Water is an aqueous solution of the steam distillate obtained from theflowers of the rose, Rosa centifolia.|skin-conditioning agent - miscellaneous, skin conditioning, and skin protecting|705591-ROSA_CENTIFOLIA_CABBAGE_ROSE_FLOWER_WATER/
1|1149|Zingiber Officinale (Ginger) Root Oil is obtained from the dried rhizomes of Zingiber officinale.|flavoring agent, fragrance ingredient, masking, perfuming, skin conditioning, and tonic|707084-ZINGIBER_OFFICINALE_GINGER_ROOT_OIL/
1|1150|||862037-AZADIRACHTA_INDICA_LEAF_EXTRACT/
1|1151||surfactant - cleansing agent, cleansing, and surfactant|702128-DISODIUM_2SULFOLAURATE/
1|1152|Mangifera Indica (Mango) Seed Oil is a fixed oil expressed from the kernels of Mangiferaindica.|skin-conditioning agent - occlusive, emollient, and skin conditioning|703746-MANGIFERA_INDICA_MANGO_SEED_OIL/
1|1153|||701178-CEDARWOOD_OIL/
1.5|1154|Keratin is a protein derived from hair, wool, horn, nails or other similar tissues in animals.|hair conditioning agent, skin-conditioning agent - miscellaneous, hair conditioning, and skin conditioning|703313-KERATIN/
1|1155|Hydroxystearic Acid is a fatty acid.|surfactant - cleansing agentsurfactant-cleansing agent is included as a function for the soap form of hydroxystearic acid., cleansing, emulsifying, and surfactant|703095-HYDROXYSTEARIC_ACID/
1|1156|Polyglyceryl-3 Beeswax is an ester of beeswax fatty acids and Polyglycerin-3 (q.v).|surfactant - emulsifying agent and emulsifying|722471-POLYGLYCERYL3_BEESWAX/
1|1157|Ethylhexyl Isononanoate is an ester of 2-ethylhexyl alcohol and a branched chain nonanoicacid.|skin-conditioning agent - emollient and emollient|702344-ETHYLHEXYL_ISONONANOATE/
1|1158||humectant and viscosity controlling|724962-GLYCERYL_ACRYLATEACRYLIC_ACID_COPOLYMER/
2|1159|PEG-9 is a polymer of ethylene oxide.|humectant and solvent|721947-PEG9/
1|1160|Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer is a copolymer of sodiumacrylate and sodium acryloyldimethyl taurate monomers.|anticaking agent, emulsion stabilizer, opacifying agent, and suspending agent - nonsurfactant;viscosity increasing agent - nonaqueous|723597-SODIUM_ACRYLATESODIUM_ACRYLOYLDIMETHYL_TAURATE_COPOLYMER/
1|1161|Urtica Dioica (Nettle) is a dried plant, Urtica dioica.|not reported and hair conditioning|706794-URTICA_DIOICA_NETTLE/
1|1162|Sodium Lauroyl Isethionate is a sodium salt of the lauric acid ester of isethionic acid.|surfactant - cleansing agent|723804-SODIUM_LAUROYL_ISETHIONATE/
1|1163|Propylene Glycol Laurate is an ester of propylene glycol and lauric acid.|skin-conditioning agent - emollient, surfactant - emulsifying agent, skin conditioning, and surfactant|705328-PROPYLENE_GLYCOL_LAURATE/
1|1164|Sodium Polymethacrylate is a polymer.|binder, emulsion stabilizer, film former, viscosity increasing agent - aqueous, binding, emulsion stabilising, film forming, opacifying, and viscosity controlling|706163-SODIUM_POLYMETHACRYLATE/
1.5|1165|Oryza Sativa (Rice) Powder is a powder obtained from the ground rice, Oryza sativa.|bulking agent and bulking|721203-ORYZA_SATIVA_RICE_POWDER/
1|1166|||860925-10Undecenoic_acid_heptyl_ester/
1|1167||solvent, viscosity decreasing agent, and viscosity controlling|702065-DIMETHYL_SULFONE/
1|1168|Hydrolyzed Oat Protein is a hydrolysate of oat protein derived by acid, enzyme or othermethod of hydrolysis.|hair conditioning agent, skin-conditioning agent - miscellaneous, antistatic, hair conditioning, and skin conditioning|703005-HYDROLYZED_OAT_PROTEIN/
1|1169|Perlite is a chemically inert siliceous mineral consisting chiefly of:|abrasive, absorbent, bulking agent, suspending agent - nonsurfactant, and bulking|722123-PERLITE/
1|1170|Avena Sativa (Oat) Kernel Protein is a protein obtained from the kernels of oats, Avena sativa.|film former, hair conditioning agent, skin-conditioning agent - miscellaneous, film forming, hair conditioning, and skin conditioning|700584-AVENA_SATIVA_OAT_KERNEL_PROTEIN/
1|1171|Polypropylene is a polymer of propylene monomers.|bulking agent, viscosity increasing agent - nonaqueous, and viscosity controlling|705094-POLYPROPYLENE/
1|1172|Prunus Persica (Peach) Fruit Extract is an extract of the fruit of the peach, Prunus persica.|not reported, moisturising, and skin conditioning|705382-PRUNUS_PERSICA_PEACH_FRUIT_EXTRACT/
1|1173|Saccharomyces Ferment is a product obtained by the fermentation of Saccharomyces.|not reported and skin conditioning|705722-SACCHAROMYCES_FERMENT/
1|1174|Divinyldimethicone/Dimethicone Copolymer is a siloxane polymer.|film former, hair conditioning agent, film forming, and hair conditioning|702188-DIVINYLDIMETHICONE_DIMETHICONE_COPOLYMER/
1|1175|Isotridecyl Isononanoate is an ester of Isotridecyl Alcohol (q.v.) and isononanoic acid.|skin-conditioning agent - emollient, emollient, and skin conditioning|703246-ISOTRIDECYL_ISONONANOATE/
3|1176|PEG-80 Sorbitan Laurate is an ethoxylated sorbitan monoester of Lauric Acid (q.v.) with anaverage of 80 moles of ethylene oxide.|fragrance ingredient, surfactant - cleansing agent, surfactant - solubilizing agent, and emulsifying|704685-PEG80_SORBITAN_LAURATE/
1|1177|||726643-CYMBOPOGON_CITRATUS_LEMONGRASS_LEAF_OIL/
1|1178|Magnesium Carbonate Hydroxide is an inorganic basic carbonate.|bulking agent, ph adjuster, binding, buffering, bulking, and viscosity controlling|703686-MAGNESIUM_CARBONATE_HYDROXIDE/
1|1179|Phytosteryl Macadamiate is an ester of phytosterol and the fatty acids derived macadamiaseed oil.|hair conditioning agent, skin-conditioning agent - miscellaneous, hair conditioning, and skin conditioning|704862-PHYTOSTERYL_MACADAMIATE/
2|1180|Green 6 is classed chemically as an anthraquinone color.|colorant and cosmetic colorant|701774-DC_GREEN_6/
2|1181|PEG-55 Propylene Glycol Oleate is a polyethylene glycol ether of propylene glycol oleate.|surfactant - cleansing agent, surfactant - solubilizing agent, and viscosity controlling|704620-PEG55_PROPYLENE_GLYCOL_OLEATE/
1|1182|Geranium Maculatum Extract is an extract of Geranium maculatum.|not reported and tonic|702571-GERANIUM_MACULATUM_SPOTTED_CRANESBILL_EXTRACT/
1|1183|PVM/MA Copolymer is a copolymer of methyl vinyl ether and maleic anhydride.|binder, emulsion stabilizer, film former, hair fixative, suspending agent - nonsurfactant, antistatic, binding, emulsion stabilising, film forming, hair fixing, and viscosity controlling|705417-PVM_MA_COPOLYMER/
1|1184|||861889-TRIMETHYLBENZOYL_DIPHENYLPHOSPHINE_OXIDE/
1|1185|Ethyl Vanillin is a substituted phenolic.|flavoring agent, fragrance ingredient, masking, and soothing|702314-ETHYL_VANILLIN/
1|1186|||861739-ETHYLHEXYL_METHOXYCRYLENE/
1|1187|In industrial production of colorants, the term &quot;lake&quot; is applied to pigments or dyes that are precipitated with metal salts such as aluminum, calcium, barium, or others. Most lake pigments are synthetically produced from coal tar or petroleum.|colorant|701788-DC_RED_21_ALUMINUM_LAKE/
1|1188|Linolenic Acid is an unsaturated fatty acid.|fragrance ingredient, hair conditioning agent, skin-conditioning agent - miscellaneous;surfactant - cleansing agentsurfactant-cleansing agent is included as a function for the soap form of linolenic acid., antistatic, cleansing, emollient, hair conditioning, perfuming, skin conditioning, and surfactant|703579-LINOLENIC_ACID/
2|1189|PEG-4 Rapeseedamide is a polyethylene glycol amide of the fatty acids derived fromrapeseed oil with an average of 4 moles of ethylene oxide.|surfactant - emulsifying agent, viscosity increasing agent - aqueous, and viscosity controlling|704592-PEG4_RAPESEEDAMIDE/
1|1190|Ocimum Basilicum (Basil) Oil is a volatile oil obtained from Ocimum basilicum.|fragrance ingredient, skin-conditioning agent - miscellaneous, masking, and tonic|704195-OCIMUM_BASILICUM_SWEET_BASIL_OIL/
3|1191|Linoleamidopropyl PG-Dimonium Chloride Phosphate is a quaternary ammonium salt.|antistatic agent and antistatic|703576-LINOLEAMIDOPROPYL_PGDIMONIUM_CHLORIDE_PHOSPHATE/
1|1192|Helianthus Annuus (Sunflower) Extract is an extract of the sunflower, Helianthus annuus.|not reported, emollient, hair conditioning, and skin conditioning|719434-HELIANTHUS_ANNUUS_SUNFLOWER_EXTRACT/
1|1193|Potassium Cocoate is a potassium salt of Coconut Acid (q.v.).|surfactant - cleansing agent, surfactant - emulsifying agent, emulsifying, and surfactant|705193-POTASSIUM_COCOATE/
2|1194|||716775-ARNICA_MONTANA/
1|1195|Hydrogenated Styrene/Isoprene Copolymer is an end product of the controlled hydrogenationof Styrene/Isoprene Copolymer (q.v.).|viscosity controlling agent and viscosity controlling|702955-HYDROGENATED_STYRENE_ISOPRENE_COPOLYMER/
1|1196|Sodium Phosphate is an inorganic salt.|buffering agent and buffering|706158-SODIUM_PHOSPHATE/
1|1197|Sodium Salicylate is a sodium salt of salicylic acid.|denaturant and preservative|706179-SODIUM_SALICYLATE/
1|1198||hair conditioning and skin conditioning|702986-HYDROLYZED_ELASTIN/
1|1199|Aminomethyl Propanediol is a substituted aliphatic diol.|fragrance ingredient, ph adjuster, and buffering|700347-AMINOMETHYL_PROPANEDIOL/
1|1200|||705761-SALVIA_OFFICINALIS_SAGE/
1|1201|Trifolium Pratense (Clover) Flower Extract is an extract of the flowers of the clover, Trifoliumpratense.|fragrance ingredient, not reported, astringent, and masking|706651-TRIFOLIUM_PRATENSE_RED_CLOVER/
3|1202|Cinnamomum Zeylanicum Bark Extract is an extract of the dried bark of the cinnamon, Cinnamomum zeylanicum.|skin-conditioning agent - miscellaneous|717882-CINNAMOMUM_ZEYLANICUM_BARK_EXTRACT/
1|1203|Polyquaternium-55 is a polymeric quaternary ammonium chloride formed by the reaction ofvinylpyrrolidone, dimethylaminopropyl methacrylamide and methacryloylaminopropyl lauryldimoniumchloride.|hair fixative and hair fixing|705121-POLYQUATERNIUM55/
